4.662573379,2.742394045,1.760975526,1.495713259,4.851115418,14.86165508,20.72542944,1.032048336,23.731727,12.75749443,4.36202436,2.733578085,3.531651161,3.330731744,4.025123934,4.89527893,0.382190599,0.519422401,4.469302986,3.844284704,1.046190616,3.134057039,0.929404006,2.277016775,0.276515089,3.302774964,2.043059744,1.429528888,0.946306254,1.09653018,2.10946068,4.831784069,2.705486841,3.870436206,1.327497326,3.232973967,2.211320664,3.324899598,3.439383636,0.071571399,14.62973764,14.00703997,21.61345351,7.287993437,10.21707789,3.347814634,1.352877618,2.601807005,3.997092638,0.822180601
4.662576,2.742396,1.760975,1.495715,4.851115,14.86165,20.725425,1.03205,23.731725,12.757498,4.362025,2.73358,3.53165,3.330732,4.025125,4.89528,0.382191,0.519424,3.864453802,3.844284,1.04619,3.134055,0.929405,2.277018,0.276514,3.302772,2.04306,2.915075,0.946305,1.09653,2.10946,4.831785,2.705488,3.870435,1.327495,3.232975,2.211318,0.472585,3.439385,1.546235,14.62975,14.00705,21.61345,7.288,10.21709,3.347815,1.35288,2.601805,3.997095,0.82218
4.662573379,2.742394045,1.760975526,1.495713259,4.851115418,14.86165508,20.72542944,1.032048336,23.731727,12.75749443,4.36202436,2.733578085,3.531651161,3.330731744,4.025123934,4.89527893,0.382190599,0.519422401,4.469302986,3.844284704,1.046190616,3.134057039,0.929404006,2.277016775,0.276515089,3.302774964,2.043059744,2.915075439,0.946306254,1.09653018,2.10946068,4.831784069,2.705486841,3.870436206,1.327497326,3.232973967,2.211320664,0.472583215,3.439383636,1.589112618,14.62973764,14.00703997,21.61345351,7.287993437,10.21707789,3.347814634,1.352877618,2.601807005,3.997092638,0.822180601
4.662672,2.444988,1.679095,0.389795,4.851115,15.32245,21.442225,0.21285,23.123725,12.64601,4.399905,2.73321,3.53185,3.330732,3.213605,4.89656,0.393111,0.519448,4.465465,3.88934,1.29787,3.129255,0.098685,2.32617,1.65277,3.65682,2.0517,2.914915,0.946305,1.03495,0.72904,4.074025,2.65224,3.391715,1.327495,3.204095,2.209782,0.452105,3.439705,1.537275,14.62975,14.01985,21.58785,7.288,9.68461,3.347815,1.35224,2.602125,4.324775,2.29674
5.507418,5.224602,0.938825,0.32459,2.106805,19.916675,19.541475,10.8759,8.9857,19.051188,4.35644,0.10693,3.40527,1.236648,4.62491,4.16556,0.523038,2.236032,0.53737,0.542488,4.323235,4.09292,3.22346,5.440908,5.897759,4.958682,0.096462,4.878485,4.34294,2.74946,1.310745,4.095175,0.61742,2.28079,4.39693,1.588885,1.129602,3.303945,0.75168,2.725055,5.33325,3.3566,21.615925,21.1696,16.867864,4.581735,3.318995,4.15689,2.376615,3.771485
5.624226,4.804314,0.839405,0.05611,2.103285,18.712425,19.538175,6.6775,12.4769,13.92274,4.43068,2.23689,2.98407,1.287952,4.60703,4.24748,0.645918,2.232192,0.25613,0.742992,4.390255,4.09292,3.162,5.36718,6.356553,4.95885,1.85499,4.755595,4.39926,2.75526,1.454125,4.070855,1.604556,2.11695,4.45209,1.483765,1.127706,3.408805,1.2432,2.888895,5.03565,3.35375,24.807125,21.1864,16.867864,2.774975,3.498695,4.25763,2.398535,0.331254706
5.624348095,5.224216117,0.826186457,0.324911892,2.098167025,20.01908135,19.54157252,10.21029557,8.91850023,13.93936733,4.428118583,2.236849613,3.344067516,1.926929628,4.624951395,4.165558363,0.645917609,2.231935728,0.27456759,0.542489209,4.389797472,4.092921132,3.162019175,5.367179973,6.356510095,4.958658923,0.096460121,4.755606321,4.383899709,2.749459703,1.454603056,4.070856452,1.682378505,2.280789515,4.395768346,1.506962721,1.129624324,3.304082848,1.243199271,2.72505365,4.923652045,3.356589262,24.80951633,21.64398962,17.89599826,4.586854658,3.494356286,4.156509237,2.376774315,3.768923878
3.343152,4.806576,1.43329,0.381465,4.80695,14.863975,24.821325,14.138575,2.281103424,10.940384,1.740715,4.031135,2.22089,0.185004,3.21303,4.577875,0.253149,1.240344,3.481735,3.36648,2.357615,4.6086,3.550845,2.236272,3.029033,2.61459,4.804212,2.936715,2.33743,1.03495,3.33833,0.899795,0.608336,4.68974,1.326775,0.50072,4.96155,0.472485,4.458275,2.90943,1.522425,7.45295,8.473825,21.108075,9.68461,3.67538,3.81037,2.27414,1.7019,2.3081
3.343248,4.804272,1.35141,0.381545,4.80685,21.967825,24.709325,19.789775,19.0274,10.9408,2.106155,4.031135,1.67329,0.238108,3.21303,4.579155,0.537117,1.238936,3.573895,3.364432,1.953135,0.016305,2.721045,1.843056,3.501001,5.229054,5.00082,3.592075,2.35023,1.69031,3.35049,0.136275,0.555096,4.7019,0.517815,0.50072,4.924686,0.459685,4.458675,2.90939,12.818425,7.82415,9.702625,21.184875,9.684818,0.15107,3.81613,2.29238,1.70222,2.39002
3.343248,4.804272,1.35141,0.381545,4.80685,23.546175,24.709325,19.789775,19.0274,10.9408,2.106155,4.031135,1.67329,0.238108,3.21303,4.579155,0.257877,1.238936,3.573895,3.364432,1.953135,4.60222,2.721045,1.843056,3.501001,2.575734,5.00082,3.592075,2.35023,1.69031,3.35049,0.136275,0.555096,4.7019,0.517815,0.50072,4.924686,0.459685,4.458675,2.90939,12.818425,7.82415,9.702625,21.184875,9.684818,3.79642,3.81613,2.29238,1.70222,2.39002
3.343248,4.806576,1.59205,0.199785,4.80703,23.516775,20.740525,19.874575,23.7314,11.053952,2.105795,4.031505,1.76681,1.22934,3.21303,4.251475,0.141213,1.238936,3.486555,3.361968,1.952995,4.0958,2.721365,1.843056,3.500329,2.577726,4.994676,3.566475,2.29423,1.69031,4.66121,0.901075,0.548952,4.70446,0.508215,0.49816,4.92699,0.480165,4.458675,2.74555,12.818775,7.43375,8.525025,21.184875,9.791314,0.13307,3.81549,2.274,1.70077,0.98714
3.343250481,4.804270053,1.351410407,0.381543411,4.806849656,23.50396499,24.70933713,19.78977785,19.02740448,10.94079192,2.106154117,4.031135551,1.673292346,0.238108736,3.213027843,4.579153135,0.257948972,1.23893484,3.573893282,3.364432806,1.953133115,4.603819039,2.721044257,1.843058655,3.501000264,2.574843684,5.000822464,3.592076916,2.350231971,1.690309849,3.350489574,0.136274037,0.55509458,4.701899984,0.517817447,0.500717878,4.924688193,0.459684874,4.458673449,2.909387722,12.8184166,7.824137822,9.702616352,21.18487833,9.684810117,0.153551111,3.816128799,2.292378439,2.425510766,2.390022079
3.343250481,4.804270053,1.351410407,0.381543411,4.806849656,23.50396499,24.70933713,19.78977785,19.02740448,10.94079192,2.106154117,4.031135551,1.673292346,0.238108736,3.213027843,4.579153135,0.257948972,1.23893484,3.573893282,3.364432806,1.953133115,4.603819039,2.721044257,1.843058655,3.501000264,5.229939909,0.530304848,3.592076916,2.350231971,1.690309849,3.350489574,0.136274037,0.55509458,4.701899984,0.517817447,0.500717878,4.924688193,0.459684874,4.458673449,2.909387722,12.8184166,7.824137822,9.702616352,21.18487833,9.684810117,0.153551111,3.816128799,2.292378439,1.702219663,2.390022079
5.507537632,0.237661346,2.243682666,4.871071258,1.99529278,0.099237438,5.073215757,8.005826773,7.466202151,12.55302492,2.450104306,4.682526656,1.346119706,3.063596824,0.544417533,0.421639327,0.141168893,1.037790191,4.949585879,1.12591637,3.265308956,3.440328615,4.738502446,0.330975747,4.05474313,0.225367142,4.727128934,0.617461524,4.014508209,0.733906301,2.625390875,3.6041229,0.745565938,4.869073541,3.475194156,2.927250202,5.866705237,4.489837307,4.528415557,1.382161459,9.519402804,9.892599313,5.323440561,16.25000133,4.201682627,1.609105645,3.671639594,1.043297381,2.906343384,3.621225471
3.343250481,4.804270053,1.351410407,0.381543411,4.806849656,23.50396499,24.70933713,19.78977785,19.02740448,10.94079192,4.115274089,4.031135551,1.673292346,2.43021975,3.213027843,4.579153135,0.257948972,1.23893484,3.573893282,3.364432806,1.953133115,4.603819039,2.721044257,1.843058655,3.501000264,2.574843684,5.000822464,3.592076916,2.350231971,1.690309849,3.350489574,0.136274037,0.55509458,4.701899984,0.517817447,0.500717878,4.924688193,0.459684874,4.458673449,2.909387722,12.8184166,7.824137822,9.702616352,21.18487833,9.684810117,0.153551111,3.816128799,2.292378439,1.702219663,2.390022079
3.343608,4.806384,1.34117,0.627305,4.80685,23.708775,24.712725,19.789775,19.0306,10.967424,2.090795,4.031135,1.67489,0.238364,3.23231,4.579155,0.257949,1.23868,3.573895,3.364432,1.953135,4.60254,2.710805,1.843056,3.601353,2.574798,5.00082,3.530635,2.35119,1.69031,3.35049,0.136275,0.555096,4.73838,0.517775,0.49816,4.925082,0.459685,4.458675,2.90939,11.589625,7.82415,9.702625,21.184875,9.686066,0.16379,3.81613,2.29238,1.70222,2.47194
3.36168,5.197488,1.35157,0.320105,4.80665,21.989225,16.32942817,19.809775,18.7714,10.9408,2.108715,4.031175,2.03333,0.221724,3.21311,4.493245,0.645921,1.23868,3.573895,3.16392,1.932655,0.160785,3.171605,1.830768,3.615689,5.229954,4.815156,3.444895,2.33487,1.68519,3.34905,0.136275,0.555864,4.70766,0.517335,0.50056,4.963086,0.682405,4.458575,2.90939,12.818425,3.36975,9.702725,21.644025,9.678162,0.65531,3.82125,1.5551,1.7022,2.45914
3.46152,4.806384,1.34117,0.381545,4.80685,23.708775,24.763925,20.039375,22.3042,10.9408,2.093355,4.031135,1.67841,0.238108,3.21175,4.497235,0.257949,1.23868,3.573895,3.364368,1.768335,4.6075,2.710805,1.828464,2.686509,2.57487,5.00082,3.469195,2.35127,1.43431,3.35049,0.136115,0.57148,4.9067,0.517775,0.49832,4.926606,0.457365,4.458675,2.90939,12.818425,7.82415,9.702625,21.196075,9.67941,0.15355,3.81613,2.29238,1.7227,2.47194
3.933072,4.804272,1.35141,0.299625,4.80685,21.784425,24.606925,19.789775,18.749,10.967424,2.106155,4.031135,1.66981,0.238356,3.23359,4.575315,0.257949,1.238936,2.918535,3.36444,1.953155,0.011165,2.721045,1.842816,3.501001,5.22897,3.427956,4.878485,2.35023,1.69031,3.33833,0.136275,0.617432,4.69742,0.517815,0.50072,4.924698,0.459685,3.803315,2.72507,11.589625,7.41455,8.473825,21.184825,9.684818,0.32763,3.48845,2.29238,2.35758,1.0793
3.974544,4.804272,1.35141,0.053865,4.80685,21.784425,24.658125,20.039375,22.0226,10.9408,2.108715,4.031135,1.67333,0.2381,3.21303,4.493395,0.257949,1.238936,2.918535,3.364376,1.768355,0.016125,2.721045,1.828224,2.586157,5.229042,3.427956,4.817045,2.35031,1.43431,3.33833,0.136115,0.633816,4.86574,0.517815,0.50088,4.926222,0.457365,3.803315,2.72507,12.818425,7.41455,8.473825,21.196025,9.678162,0.31739,3.48845,2.29238,2.37806,1.0793
4.051344,4.806384,1.34117,0.299625,4.80685,21.989225,24.661525,20.039375,22.0258,10.967424,2.093355,4.031135,1.67493,0.238356,3.23231,4.493395,0.257949,1.23868,2.918535,3.364376,1.768355,0.014845,2.710805,1.828224,2.686509,5.228994,3.427956,4.755605,2.35127,1.43431,3.33833,0.136115,0.633816,4.90222,0.517775,0.49832,4.926618,0.457365,3.803315,2.72507,11.589625,7.41455,8.473825,21.196025,6.03638899,0.32763,3.48845,2.29238,2.37806,1.16122
4.327728,0.380796,1.679055,1.694115,4.851015,14.82325,24.709425,0.9482,19.027825,12.64601,4.355105,2.73321,0.36262,2.342572,4.066985,2.581557919,0.257907,0.51328,4.556925,3.88054,1.04625,3.293115,0.765245,2.29545,0.391874,3.4965,2.049876,2.936835,0.793745,1.09653,0.65538,4.068265,2.717776,3.883395,1.500935,2.907855,2.60223,0.536585,3.437785,0.23533,14.4344,14.37905,22.79105,8.0624,10.05901,4.251495,1.35356,2.620065,4.162385,2.3889
4.327728,0.3831,1.919695,1.512355,4.851195,14.83605,20.740625,1.033,23.731825,12.759162,4.354745,2.73358,0.456140971,3.333804,4.066985,4.88628,0.141171,0.51328,4.469585,3.878076,1.04611,2.785095,0.765565,2.29545,0.391202,0.436340832,2.043732,2.911235,0.737745,1.09653,1.9661,4.833065,2.711632,3.885955,1.491335,2.905295,2.604534,0.557065,3.437785,0.07149,14.43475,13.98865,21.61345,8.0624,10.165506,4.231015,1.35292,2.601685,4.160935,0.98602
4.662573379,2.742394045,1.760975526,1.495713259,4.851115418,14.86165508,20.72542944,1.032048336,23.731727,12.75749443,4.36202436,2.733578085,3.531651161,3.330731744,4.025123934,4.89527893,0.382190599,0.519422401,4.469302986,3.844284704,1.046190616,3.134057039,0.929404006,1.398812417,0.276515089,3.302774964,2.043059744,1.429528888,0.946306254,1.09653018,2.10946068,4.831784069,2.705486841,3.870436206,1.327497326,3.232973967,2.211320664,3.850649499,3.439383636,0.071571399,14.62973764,14.00703997,21.61345351,7.287993437,10.21707789,3.347814634,1.352877618,2.601807005,3.997092638,0.822180601
5.624348095,5.224216117,0.826186457,0.324911892,2.098167025,18.30282046,19.54157252,10.21029557,8.91850023,13.93936733,4.428118583,2.236849613,3.344067516,1.926929628,4.624951395,4.165558363,0.645917609,2.231935728,0.27456759,0.542489209,4.389797472,4.092921132,3.162019175,5.367179973,6.356510095,4.958658923,0.096460121,4.755606321,4.383899709,2.749459703,1.454603056,4.070856452,1.682378505,2.280789515,4.395768346,4.201140157,1.129624324,3.304082848,1.243199271,2.72505365,4.923652045,3.356589262,24.80951633,21.64398962,16.01589542,4.586854658,3.494356286,4.156509237,2.376774315,3.768923878
4.662576,2.742396,1.760975,1.495715,4.851115,14.86165,20.725425,1.03205,23.731725,12.757498,4.362025,2.73358,3.53165,3.330732,4.025125,4.89528,0.382191,0.519424,4.469305,3.844284,1.04619,3.134055,0.929405,2.277018,0.276514,3.302772,2.04306,2.915075,0.946305,1.09653,2.10946,4.831785,1.203739657,3.870435,1.327495,3.232975,2.211318,0.472585,3.439385,1.546235,14.62975,14.00705,21.61345,7.288,10.21709,3.347815,1.35288,2.601805,3.997095,0.82218
4.662672,2.740092,1.679095,1.495795,4.851015,23.50165,20.613425,6.68325,17.178125,12.757914,4.727465,2.73358,2.98405,3.383836,4.025125,4.89656,0.386991,0.518016,4.561465,3.842236,0.64171,3.129275,0.099605,1.883802,0.748482,3.263028,2.239668,3.570435,0.959105,1.75189,2.12162,4.068265,2.652248,3.882595,0.518535,3.232975,2.174454,0.459785,3.439785,1.546195,19.43699602,14.37825,22.84225,7.3648,10.217298,3.466375,1.35864,2.620045,3.997415,0.9041
5.605914,4.831002,0.826025,0.38635,2.098365,18.323625,18.974975,10.1903,9.1745,13.93938,4.42556,2.23681,2.98403,1.943312,4.62487,4.25147,0.537042,2.232192,0.27457,0.743,4.410275,3.94684,2.71146,5.379468,6.241823,4.958646,0.282126,4.902785,4.39926,2.75458,1.456045,4.070855,1.681612,2.27503,4.39625,1.507125,1.091226,3.081365,1.2433,2.725055,4.92365,7.811,24.809425,21.18485,16.022552,4.085095,3.489235,4.89379,2.376795,3.699805
5.624348095,5.224216117,0.826186457,0.324911892,2.098167025,20.01908135,19.54157252,10.21029557,8.91850023,13.93936733,4.428118583,2.236849613,3.344067516,1.926929628,4.624951395,4.165558363,0.645917609,2.231935728,0.27456759,0.542489209,4.389797472,4.092921132,3.162019175,5.367179973,6.356510095,4.958658923,0.096460121,4.755606321,4.383899709,2.749459703,1.454603056,4.070856452,1.682378505,2.280789515,4.395768346,1.506962721,1.129624324,3.304082848,0.576525436,2.72505365,4.923652045,3.356589262,24.80951633,21.64398962,16.01589542,4.586854658,3.494356286,4.156509237,2.376774315,3.768923878
5.624348095,5.224216117,0.826186457,0.874497607,2.098167025,18.30282046,19.54157252,10.21029557,8.91850023,13.93936733,4.428118583,2.236849613,3.344067516,1.926929628,4.624951395,4.165558363,0.645917609,2.231935728,0.27456759,0.542489209,4.389797472,4.092921132,3.162019175,5.367179973,6.356510095,4.958658923,0.096460121,4.755606321,4.383899709,2.749459703,1.454603056,4.070856452,1.682378505,2.280789515,4.395768346,1.506962721,1.129624324,3.304082848,1.243199271,2.72505365,4.923652045,3.356589262,24.80951633,21.64398962,16.01589542,4.586854658,3.494356286,4.156509237,2.376774315,3.768923878
0.815793375,5.224194,0.580425,0.32491,2.096245,19.956675,19.511825,10.1975,7.3479,16.175796,4.43668,2.07813,3.34375,1.892112,4.6249,4.16436,0.14115,2.348288,0.53741,0.542488,4.307875,4.09548,3.14154,5.36742,6.356287,4.958658,0.077646,4.755605,4.3839,3.06178,1.392685,4.009415,1.682124,2.57523,4.44045,1.512725,1.031322,3.178485,0.591085,2.692935,4.96275,3.339,24.807125,22.7704,16.015896,4.581735,3.494375,4.15691,1.539655,3.768745
3.343248,4.804272,1.35141,0.381545,4.80685,21.784625,24.709325,19.789775,18.8002,10.967424,2.106155,4.031135,1.67301,0.070916,3.21303,4.579155,0.257949,1.238936,2.918535,3.36444,1.953155,0.016305,2.721045,1.843008,3.501001,4.934154,3.427956,4.877195,2.35023,1.69031,3.34857,0.136275,0.616536,4.69742,0.517815,0.50072,4.924686,0.459685,3.803315,2.72507,11.589625,7.41455,9.702625,21.184825,9.684818,0.16379,3.48845,2.29238,2.35758,1.0793
3.343250481,4.804270053,1.351410407,0.381543411,4.806849656,22.01003423,24.70933713,19.78977785,19.02740448,10.94079192,2.127163127,4.031135551,1.673292346,0.238108736,3.213027843,4.579153135,0.53704374,1.23893484,3.573893282,3.364432806,1.953133115,0.014707022,2.721044257,1.843058655,3.501000264,5.229939909,5.000822464,3.592076916,2.350231971,1.690309849,3.350489574,0.136274037,0.55509458,4.701899984,0.517817447,0.500717878,4.924688193,0.459684874,4.458673449,2.909387722,12.8184166,7.824137822,9.702616352,21.18487833,9.684810117,0.153551111,3.816128799,2.292378439,1.702219663,2.390022079
3.343250481,4.804270053,1.351410407,0.381543411,4.806849656,23.50396499,24.70933713,19.78977785,19.02740448,10.94079192,2.106154117,4.031135551,1.673292346,0.238108736,3.213027843,4.579153135,0.257948972,1.23893484,3.573893282,3.364432806,1.953133115,4.603819039,2.721044257,1.843058655,3.501000264,5.229939909,5.000822464,3.592076916,2.350231971,1.690309849,3.350489574,0.136274037,3.924889581,4.701899984,0.517817447,0.500717878,4.924688193,0.459684874,4.458673449,2.909387722,12.8184166,7.824137822,9.702616352,21.18487833,9.684810117,0.153551111,3.816128799,2.292378439,1.702219663,2.390022079
3.343250481,4.804270053,1.351410407,0.381543411,4.806849656,23.50396499,24.70933713,19.78977785,19.02740448,10.94079192,2.106154117,4.031135551,1.673292346,2.43021975,3.213027843,4.579153135,0.257948972,1.23893484,3.573893282,3.364432806,1.953133115,4.603819039,3.486583002,1.843058655,3.501000264,2.574843684,5.000822464,3.592076916,2.350231971,1.690309849,3.350489574,0.136274037,0.55509458,4.701899984,0.517817447,0.500717878,4.924688193,0.459684874,4.458673449,2.909387722,12.8184166,7.824137822,9.702616352,21.18487833,9.684810117,0.153551111,3.816128799,2.292378439,1.702219663,2.390022079
5.801544897,2.119886142,2.861845008,2.99663992,1.23922176,12.01104679,10.64427845,6.598025983,10.78907839,7.86632806,4.069064899,3.612418735,0.583611848,0.937630423,0.893208248,4.979380195,0.22390691,1.467649481,3.28346304,1.293101963,4.559615501,4.268193449,2.287695309,5.425822517,5.035787924,0.441210235,4.930048107,2.091347658,4.524184433,1.485147735,0.860271533,4.358805178,2.601375618,3.722116544,2.355445096,4.490941283,1.34919108,4.484300785,0.810546477,3.28214158,4.985280908,24.39805688,9.472801564,7.903340148,5.468576895,2.78776856,1.560048222,1.424827588,4.622330412,4.843511262
3.344784,4.803336,0.82613,0.463465,4.80685,21.657225,24.712525,19.789975,19.5906,10.95744,2.103595,4.018615,1.70565,0.239388,4.62495,4.585395,0.256413,1.230744,3.573895,3.364368,1.952995,1.471505,3.130645,1.842048,2.698185,4.959606,4.999668,3.592085,2.35014,1.43875,3.42217,0.136135,0.555096,4.70254,0.466615,0.52392,5.061774,0.457365,3.198035,2.90939,12.706025,7.82415,12.979425,21.639275,9.626162,0.15293,3.82205,2.29366,1.72141,2.29434
3.933072,4.804272,1.35141,0.299625,4.80685,23.503775,24.606925,19.789775,18.9762,10.9408,2.106155,4.031135,1.67009,2.59766,3.23359,4.575315,0.257949,1.238936,3.573895,3.364432,1.953135,4.59868,2.721045,1.842864,3.501001,2.869662,5.00082,3.593365,2.35023,1.69031,3.34025,0.136275,0.555992,4.7019,0.517815,0.50072,4.924698,0.459685,4.458675,2.90939,12.818425,7.82415,8.473825,21.184875,9.684818,0.31739,3.81613,2.29238,1.70222,2.39002
3.933192,5.225136,1.48154,0.303465,4.80685,21.656425,14.04658746,19.796175,15.4722,10.531456,2.093355,4.039095,1.71077,0.878356,3.229602405,4.493255,0.252765,1.238936,2.936975,3.364632,1.932355,0.011005,2.711465,2.236032,3.501001,4.958682,3.438804,4.755605,1.76143,1.43943,3.33881,0.138835,0.617432,4.69742,0.519935,0.50104,4.273434,0.682405,3.803205,2.72507,11.477625,6.64655,8.476225,21.184825,9.63157,1.63835,3.49435,2.29234,2.35756,1.07582
3.934512,0.383124,2.165455,1.512355,4.853115,14.89845,20.770375,1.0458,5.259452995,10.522746,4.346185,2.8923,0.45646,3.36862,4.067035,4.88748,0.645939,0.396928,4.206745,3.878076,1.12803,2.782535,0.786045,2.29521,0.391426,3.49938,2.062548,2.911235,0.737745,0.78421,2.02802,4.894505,2.711888,3.591515,1.446655,2.899535,2.702838,0.682665,3.423225,0.10361,14.39565,14.00625,21.61585,6.936,10.165506,4.236135,1.3529,2.601285,4.998055,0.9862
4.327728,0.112764,1.481295,1.553315,4.719615,14.79125,20.772625,3.657,23.664225,12.333178,4.436665,2.72846,0.72238,3.335964,4.066665,4.82092,0.129825,0.1856,4.534415,3.88422,1.11299,2.782215,0.745385,2.221722,0.392728,3.49938,2.043732,2.911235,0.737825,1.07093,1.9661,4.833065,2.730952,3.878275,1.528575,4.128335,2.603766,0.557065,3.273945,0.06265,14.34515,14.00465,21.61585,8.5368,10.05901,4.231015,2.00828,2.601685,4.816295,1.14746
4.327728,0.3831,1.919695,1.512355,4.851195,14.83605,20.740625,1.033,23.731825,12.759162,4.354745,2.73358,0.456140971,3.333804,4.066985,4.88628,0.141171,0.51328,4.469585,3.878076,1.04611,2.785095,0.765565,2.29545,0.391202,3.49938,2.043732,2.911235,0.737745,1.09653,1.9661,4.833065,2.711632,3.885955,1.491335,2.905295,2.604534,0.557065,3.437785,0.07149,14.43475,13.98865,21.61345,8.0624,10.165506,4.231015,1.35292,2.360721236,4.160935,0.98602
